120.00,120
120.00,120
120.00,120
115.00,120
120.00,120
120.00,120
127.00,125
125.00,125
125.00,125
125.00,125
125.00,125
125.00,125
125.00,125
125.00,125
125.00,125
125.00,125
125.00,125
125.00,125
125.00,125
125.00,125
125.00,125
125.00,125
125.00,125
125.00,125
125.00,125
125.00,125
126.00,125
127.00,127
127.00,127
127.00,127
127.00,127
127.00,127
127.00,127
127.00,127
127.00,127
127.00,127
127.00,127
127.00,127
127.00,127
127.00,127
127.00,127
127.00,127
127.00,127
127.00,127
127.00,127
127.00,127
127.00,127
127.00,127
127.00,127
127.00,127
127.00,127
127.00,127
127.00,127
127.00,127
127.00,127
129.00,129
129.00,129
129.00,129
129.00,129
129.00,129
129.00,129
129.00,129
133.00,135
135.00,135
135.00,135
135.00,135
135.00,135
135.00,135
135.00,135
135.00,135
135.00,135
135.00,135
135.00,135
135.00,135
139.00,139
139.00,139
139.00,139
139.00,139
139.00,139
139.00,139
139.00,139
139.00,139
139.00,139
139.00,139
139.00,139
139.00,139
141.00,142
142.00,142
142.00,142
142.00,142
142.00,142
142.00,142
142.00,142
142.00,142
142.00,142
142.00,142
142.00,142
145.00,143
143.00,143
143.00,143
143.00,143
143.00,143
143.00,143
143.00,143
143.00,143
143.00,143
143.00,143
143.00,143
143.00,143
143.00,143
145.00,145
145.00,145
145.00,145
145.00,145
145.00,145
145.00,145
145.00,145
145.00,145
145.00,145
145.00,145
145.00,145
145.00,145
145.00,145
145.00,145
147.00,152
152.00,152
152.00,152
152.00,152
152.00,152
152.00,152
152.00,152
152.00,152
152.00,152
152.00,152
152.00,152
152.00,152
152.00,152
152.00,152
154.00,154
154.00,154
154.00,154
154.00,154
154.00,154
154.00,154
154.00,154
154.00,154
154.00,154
154.00,154
154.00,154
154.00,154
154.00,154
154.00,154
154.00,154
154.00,154
156.00,154
143.00,145
145.00,145
145.00,145
145.00,145
145.00,145
145.00,145
145.00,145
145.00,145
145.00,145
145.00,145
145.00,145
139.00,145
145.00,145
145.00,145
145.00,145
145.00,145
145.00,145
145.00,145
145.00,145
141.00,145
141.00,145
122.00,122
122.00,122
122.00,122
122.00,122
122.00,122
122.00,122
122.00,122
122.00,122
122.00,122
122.00,122
122.00,122
122.00,122
122.00,122
122.00,122
122.00,122
122.00,122
122.00,122
122.00,122
122.00,122
122.00,122
122.00,122
122.00,122
